FSW_CYCLE [int], FSW_PAYLOAD_RELEASED [bool], FSW_DROGUE_RELEASED [bool], FSW_PARACHUTE_RELEASED [bool], FSW_LIFTOFF_TIME [s], FSW_STATE [enum], EST_ABS_ALTI [m], EST_REL_ALTI [m], EST_VERT_VEL [m/s], TIMESTAMP [s], BMP_STATUS [bool], BMP_PRESSURE [Pa], BMP_TEMPERATURE [°C], INA_STATUS [bool], INA_VOLTAGE [V], INA_CURRENT [mA], INA_POWER [mW], MPU_STATUS [bool], MPU_ACC_X [G], MPU_ACC_Y [G], MPU_ACC_Z [G], MPU_GYRO_X [°/s], MPU_GYRO_Y [°/s], MPU_GYRO_Z [°/s], MPU_MAG_X [uT], MPU_MAG_Y [uT], MPU_MAG_Z [uT], GPIO_RBF [bool], GPIO_BW [bool], INPUT_TIMESTAMP [s], OUTPUT_TIMESTAMP [s], 
26392, 1, 0, 0, 1069.151123, 3, 715.048645, 558.269775, 13.848821, 1082.607544, 0, 93144.101563, 17.620119, 0, 12.088000, 117.900002, 1425.175171, 0, 0.082763, 0.065429, -0.014648, -9.811401, 73.577881, 25.695801, 61.963444, 12.099371, 53.064331, 0, 0, 1082.607544, 1082.610596, 
26393, 1, 0, 0, 1069.151123, 3, 714.971252, 558.192383, 12.793508, 1082.647583, 0, 93145.078125, 17.624582, 0, 12.088000, 128.300003, 1550.890381, 0, 0.112305, 0.041015, 0.134766, -10.345459, 65.460205, 23.773193, 63.063389, 14.299256, 53.771854, 0, 0, 1082.647583, 1082.651001, 
26394, 1, 0, 0, 1069.151123, 3, 713.223755, 556.444885, 14.923857, 1082.687866, 0, 93164.335938, 17.622351, 0, 12.080000, 117.199997, 1415.776001, 0, 0.056884, 0.048828, 0.127686, -9.506226, 58.334351, 21.972656, 64.346657, 17.049114, 53.948738, 0, 0, 1082.687866, 1082.691284, 
26395, 1, 0, 0, 1069.151123, 3, 713.301208, 556.522339, 14.414411, 1082.729004, 0, 93163.359375, 17.617886, 0, 12.092000, 119.000000, 1438.947998, 0, 0.115234, 0.046386, 0.103516, -9.109497, 52.627563, 19.714355, 65.996567, 17.965733, 54.479382, 0, 0, 1082.729004, 1082.731567, 
26396, 1, 0, 0, 1069.151123, 3, 713.060913, 556.282043, 14.292932, 1082.770264, 0, 93165.835938, 17.611189, 0, 12.092000, 110.000000, 1330.119995, 0, 0.126709, 0.059814, 0.095947, -8.621216, 45.043945, 17.562866, 63.980007, 18.882351, 55.363785, 0, 0, 1082.770264, 1082.771851, 
26397, 1, 0, 0, 1069.151123, 3, 710.365845, 553.586975, 16.604864, 1082.811401, 0, 93195.937500, 17.622351, 0, 12.096000, 110.800003, 1340.236816, 0, 0.116943, 0.064453, 0.106934, -7.812500, 39.886475, 15.319824, 65.446594, 19.615646, 55.717548, 0, 0, 1082.811401, 1082.812256, 
26398, 1, 0, 0, 1069.151123, 3, 711.748779, 554.969910, 13.804743, 1082.851685, 0, 93180.164063, 17.604492, 0, 12.096000, 122.800003, 1485.388794, 0, 0.087158, 0.045654, 0.153564, -6.576538, 34.423828, 13.259888, 66.179893, 20.715590, 55.363785, 0, 0, 1082.851685, 1082.852539, 
26399, 1, 0, 0, 1069.151123, 3, 709.924561, 553.145691, 16.815432, 1082.892822, 0, 93200.398438, 17.606724, 0, 12.088000, 110.500000, 1335.723999, 0, 0.098144, 0.053955, 0.136719, -5.523682, 29.602051, 11.505127, 67.096512, 21.265560, 56.248192, 0, 0, 1082.892822, 1082.932861, 
26400, 1, 0, 0, 1069.151123, 3, 709.427551, 552.648682, 15.195546, 1082.932983, 0, 93205.835938, 17.604492, 0, 12.092000, 117.900002, 1425.646851, 0, 0.102539, 0.060546, 0.103271, -4.272461, 25.619507, 9.658813, 66.913185, 23.282124, 56.071312, 0, 0, 1082.932983, 1082.973267, 
26401, 1, 0, 0, 1069.151123, 3, 708.434265, 551.655396, 17.688044, 1082.974243, 0, 93216.703125, 17.600027, 0, 12.092000, 110.099998, 1331.329224, 0, 0.107422, 0.064697, 0.106689, -2.944946, 19.638062, 7.934570, 65.996567, 23.098799, 57.663239, 0, 0, 1082.974243, 1083.013550, 
26402, 1, 0, 0, 1069.151123, 3, 706.510132, 549.731262, 18.528782, 1083.015503, 0, 93237.929688, 17.597795, 0, 12.096000, 113.000000, 1366.848022, 0, 0.098388, 0.113281, 0.074707, -1.739502, 14.099121, 6.515503, 67.463158, 24.198742, 56.248192, 0, 0, 1083.015503, 1083.053833, 
26403, 1, 0, 0, 1069.151123, 3, 705.439026, 548.660156, 18.915745, 1083.055786, 0, 93249.781250, 17.597795, 0, 12.096000, 122.400002, 1480.550415, 0, 0.108154, 0.044677, 0.106445, -1.083374, 11.093140, 4.959106, 65.446594, 23.282124, 56.778835, 0, 0, 1083.055786, 1083.093994, 
26404, 1, 0, 0, 1069.151123, 3, 704.880920, 548.102051, 19.017506, 1083.097046, 0, 93255.718750, 17.588865, 0, 12.084000, 110.199997, 1331.656738, 0, 0.090087, 0.069335, 0.093017, -0.335693, 10.330200, 3.311157, 66.729866, 24.198742, 58.370766, 0, 0, 1083.097046, 1083.134399, 
26405, 1, 1, 0, 1069.151123, 3, 704.167175, 547.388306, 18.859135, 1083.138306, 0, 93263.617188, 17.588865, 0, 12.088000, 116.500000, 1408.251953, 0, 0.089111, 0.064209, 0.112305, 0.427246, 7.202148, 2.044678, 65.629921, 24.565390, 56.955715, 0, 0, 1083.138306, 1083.182007, 
26406, 1, 1, 0, 1069.151123, 4, 703.057922, 546.279053, 18.927401, 1083.178589, 0, 93275.953125, 17.591099, 0, 12.048000, 189.000000, 2277.072021, 0, 0.067871, 0.084960, 0.092529, 0.747681, 5.981445, 1.022339, 66.363213, 25.298685, 58.017002, 0, 0, 1083.178589, 1083.217163, 
26407, 1, 1, 0, 1069.151123, 4, 703.252747, 546.473877, 19.133827, 1083.218994, 0, 93273.500000, 17.579937, 0, 12.032000, 136.000000, 1636.352051, 0, 0.017578, 1.734863, -0.128906, 0.732422, 6.454468, -0.488281, 67.096512, 25.665333, 56.248192, 0, 0, 1083.218994, 1083.255615, 
26408, 1, 1, 0, 1069.151123, 4, 700.676758, 543.897888, 20.744751, 1083.259155, 0, 93302.132813, 17.584402, 0, 12.084000, 122.000000, 1474.248047, 0, -0.024414, 0.163574, -0.028320, 5.996704, 2.136230, -1.739502, 66.363213, 25.665333, 56.955715, 0, 0, 1083.259155, 1083.295898, 
26409, 1, 1, 0, 1069.151123, 4, 699.963379, 543.184509, 20.435520, 1083.300415, 0, 93310.031250, 17.584402, 0, 12.092000, 126.300003, 1527.219604, 0, 0.014160, 0.104980, 0.101074, 6.011963, 2.822876, -3.295898, 65.079948, 25.848656, 57.840122, 0, 0, 1083.300415, 1083.336060, 
26410, 1, 1, 0, 1069.151123, 4, 698.754272, 541.975403, 21.686584, 1083.340576, 0, 93323.359375, 17.582169, 0, 12.084000, 112.900002, 1364.283569, 0, 0.010498, 0.102295, -0.024658, 6.744385, 3.631592, -4.730225, 67.096512, 26.031981, 57.663239, 0, 0, 1083.340576, 1083.376465, 
26411, 1, 1, 0, 1069.151123, 4, 697.940735, 541.161865, 22.094908, 1083.381836, 0, 93332.250000, 17.577703, 0, 12.096000, 120.199997, 1453.939209, 0, -0.049560, 0.074951, -0.020752, 6.347656, 5.645752, -6.149292, 65.446594, 24.382065, 59.255169, 0, 0, 1083.381836, 1083.416748, 
26412, 1, 1, 0, 1069.151123, 4, 697.762207, 540.983337, 22.222021, 1083.421997, 0, 93334.226563, 17.577703, 0, 12.088000, 110.000000, 1329.679932, 0, -0.031494, 0.105469, 0.017334, 7.080078, 7.812500, -6.759644, 66.363213, 23.098799, 59.078289, 0, 0, 1083.421997, 1083.457153, 
26413, 1, 1, 0, 1069.151123, 4, 696.235657, 539.456787, 21.940170, 1083.462158, 0, 93351.015625, 17.573240, 0, 12.096000, 111.300003, 1346.284790, 0, -0.039306, 0.096923, -0.045898, 6.439209, 5.950928, -6.271362, 65.813248, 25.482008, 58.547646, 0, 0, 1083.462158, 1083.497437, 
26414, 1, 1, 0, 1069.151123, 4, 695.740112, 538.961243, 22.676624, 1083.503418, 0, 93356.445313, 17.571007, 0, 12.096000, 127.300003, 1539.820801, 0, -0.053710, 0.112061, -0.124023, 5.981445, 0.061035, -5.813599, 65.629921, 24.932037, 58.017002, 0, 0, 1083.503418, 1083.537598, 
26415, 1, 1, 0, 1069.151123, 4, 694.530884, 537.752014, 23.961800, 1083.543579, 0, 93369.781250, 17.568775, 0, 12.084000, 112.099998, 1354.616455, 0, -0.027099, 0.102051, 0.091064, 5.218506, -5.310059, -5.279541, 62.880062, 24.015417, 58.547646, 0, 0, 1083.543579, 1083.577881, 
26416, 1, 1, 0, 1069.151123, 4, 693.756897, 536.978027, 21.474195, 1083.584839, 0, 93378.179688, 17.562078, 0, 12.096000, 119.199997, 1441.843262, 0, -0.013671, 0.092041, -0.010253, 5.401611, -3.845215, -5.111694, 65.263275, 24.198742, 58.017002, 0, 0, 1083.584839, 1083.618164, 
26417, 1, 1, 0, 1069.151123, 4, 691.579163, 534.800293, 26.082005, 1083.625000, 0, 93402.367188, 17.564310, 0, 12.092000, 109.900002, 1328.910767, 0, -0.073486, 0.112305, -0.114014, 4.333496, -1.922607, -4.669189, 64.529976, 24.932037, 58.017002, 0, 0, 1083.625000, 1083.658569, 
26418, 1, 1, 0, 1069.151123, 4, 690.727173, 533.948303, 24.856173, 1083.665161, 0, 93411.750000, 17.562078, 0, 12.096000, 112.699997, 1363.219238, 0, -0.046386, 0.132324, -0.014160, 3.509521, 1.953125, -4.470825, 64.713303, 24.015417, 57.840122, 0, 0, 1083.665161, 1083.698853, 
26419, 1, 1, 0, 1069.151123, 4, 689.636719, 532.857849, 25.588146, 1083.706421, 0, 93423.601563, 17.553148, 0, 12.092000, 132.300003, 1599.771606, 0, -0.034423, 0.129395, 0.022460, 3.005981, 5.935669, -4.028320, 63.980007, 23.648769, 58.901409, 0, 0, 1083.706421, 1083.739136, 
26420, 1, 1, 0, 1069.151123, 4, 688.489197, 531.710327, 25.824245, 1083.746582, 0, 93436.437500, 17.557613, 0, 12.084000, 109.800003, 1326.823242, 0, -0.039794, 0.098388, 0.007324, 2.197266, 8.422852, -3.082275, 63.796684, 25.298685, 58.370766, 0, 0, 1083.746582, 1083.779419, 
26421, 1, 1, 0, 1069.151123, 4, 688.350037, 531.571167, 23.513119, 1083.787842, 0, 93437.921875, 17.555380, 0, 12.096000, 123.199997, 1490.227173, 0, -0.071777, 0.105225, -0.038574, 1.403809, 10.848999, -2.593994, 64.346657, 23.648769, 58.901409, 0, 0, 1083.787842, 1083.819824, 
26422, 1, 1, 0, 1069.151123, 4, 687.815796, 531.036926, 22.821609, 1083.828003, 0, 93443.843750, 17.555380, 0, 12.088000, 110.099998, 1330.888794, 0, -0.093505, 0.103760, -0.092285, 0.946045, 13.320923, -2.120972, 63.796684, 24.198742, 60.139576, 0, 0, 1083.828003, 1083.859985, 
26423, 1, 1, 0, 1069.151123, 4, 683.997314, 527.218445, 27.082239, 1083.868164, 0, 93486.296875, 17.559845, 0, 12.092000, 111.300003, 1345.839600, 0, -0.049804, 0.134277, -0.076660, -0.076293, 14.846802, -0.885010, 63.246712, 25.115360, 59.608932, 0, 0, 1083.868164, 1083.900391, 
26424, 1, 1, 0, 1069.151123, 4, 684.271423, 527.492554, 25.801172, 1083.909424, 0, 93482.851563, 17.544218, 0, 12.096000, 126.300003, 1527.724731, 0, -0.079589, 0.175781, -0.087890, -1.129150, 15.884399, -0.106812, 65.629921, 24.932037, 59.432053, 0, 0, 1083.909424, 1083.940552, 
26425, 1, 1, 0, 1069.151123, 4, 682.629700, 525.850830, 26.495884, 1083.949585, 0, 93501.117188, 17.546452, 0, 12.084000, 108.199997, 1307.488770, 0, -0.078857, 0.114502, -0.119141, -2.700806, 10.345459, 0.213623, 64.896622, 25.298685, 59.785812, 0, 0, 1083.949585, 1083.980957, 
26426, 1, 1, 0, 1069.151123, 4, 681.283875, 524.505005, 28.462597, 1083.990845, 0, 93515.929688, 17.541986, 0, 12.096000, 120.400002, 1456.358398, 0, -0.158691, 0.168457, -0.122803, -5.004883, 14.495850, 2.258301, 64.896622, 24.932037, 59.432053, 0, 0, 1083.990845, 1084.021240, 
26427, 1, 1, 0, 1069.151123, 4, 680.432861, 523.653992, 26.227739, 1084.031006, 0, 93525.312500, 17.539755, 0, 12.088000, 109.099998, 1318.800903, 0, -0.198486, 0.276367, -0.021972, -6.088257, 15.777588, 2.227783, 65.079948, 25.848656, 59.255169, 0, 0, 1084.031006, 1084.061523, 
26428, 1, 1, 0, 1069.151123, 4, 678.575073, 521.796204, 27.749920, 1084.071167, 0, 93546.039063, 17.544218, 0, 12.092000, 111.199997, 1344.630371, 0, -0.259033, 1.363525, 0.037597, -13.259888, -37.994385, 5.432129, 64.163330, 26.031981, 58.724525, 0, 0, 1084.071167, 1084.101807, 
26429, 1, 1, 0, 1069.151123, 4, 677.446411, 520.667542, 27.606199, 1084.112427, 0, 93558.390625, 17.537521, 0, 12.092000, 126.300003, 1527.219604, 0, -0.355713, 2.253418, 0.089599, -24.124146, -144.531250, 15.762329, 63.613358, 22.915476, 57.132595, 0, 0, 1084.112427, 1084.142090, 
26430, 1, 1, 0, 1069.151123, 4, 676.656311, 519.877441, 27.615141, 1084.152588, 0, 93567.273438, 17.541986, 0, 12.084000, 114.500000, 1383.618042, 0, -0.320801, 0.956787, -0.043701, -39.428711, -249.969482, 33.355713, 66.363213, 20.165619, 54.833141, 0, 0, 1084.152588, 1084.182373, 
26431, 1, 1, 0, 1069.151123, 4, 675.706726, 518.927856, 28.574806, 1084.193848, 0, 93577.640625, 17.535290, 0, 12.084000, 131.399994, 1587.837646, 0, 0.013183, 0.770996, -0.022949, -38.238525, -264.007568, 40.924072, 65.996567, 15.765847, 52.356808, 0, 0, 1084.193848, 1084.222778, 
26432, 1, 1, 0, 1069.151123, 4, 674.995117, 518.216248, 27.518978, 1084.234009, 0, 93585.539063, 17.535290, 0, 12.076000, 123.800003, 1495.008789, 0, 0.308838, 1.051758, 0.081054, -39.718628, -326.522827, 58.654785, 68.563103, 12.832666, 46.696613, 0, 0, 1084.234009, 1084.263062, 
26433, 1, 1, 0, 1069.151123, 4, 673.966614, 517.187744, 28.249683, 1084.274170, 0, 93596.898438, 17.533056, 0, 12.084000, 124.800003, 1508.083252, 0, 0.405029, 1.534180, 0.107422, -24.383545, -382.476807, 79.635620, 69.113075, 12.282695, 39.444485, 0, 0, 1084.274170, 1084.303345, 
26434, 1, 1, 0, 1069.151123, 4, 671.832336, 515.053467, 29.407955, 1084.315430, 0, 93620.593750, 17.533056, 0, 12.084000, 135.899994, 1642.215576, 0, 0.361328, 1.231934, -0.092529, -3.128052, -377.395630, 90.606689, 70.213013, 13.015990, 33.430531, 0, 0, 1084.315430, 1084.343750, 
26435, 1, 1, 0, 1069.151123, 4, 669.954834, 513.175964, 30.881613, 1084.355591, 0, 93641.328125, 17.528593, 0, 12.072000, 120.599998, 1455.883179, 0, 0.192871, 1.181396, 0.105957, 21.759033, -198.577881, 98.373413, 73.329521, 16.499142, 29.716026, 0, 0, 1084.355591, 1084.384033, 
26436, 1, 1, 0, 1069.151123, 4, 669.895203, 513.116333, 28.133512, 1084.395752, 0, 93641.820313, 17.521894, 0, 12.096000, 119.900002, 1450.310425, 0, 0.432373, 0.993408, -0.192627, 22.857666, 31.677246, 104.644775, 75.346085, 18.515703, 29.892906, 0, 0, 1084.395752, 1084.424316, 
26437, 1, 1, 0, 1069.151123, 4, 669.795593, 513.016724, 27.118694, 1084.437012, 0, 93642.812500, 17.517431, 0, 12.088000, 109.599998, 1324.844849, 0, 0.821533, 1.045166, 0.289307, 18.402100, 161.437988, 105.819702, 76.079376, 22.182180, 31.661718, 0, 0, 1084.437012, 1084.464600, 
26438, 1, 1, 0, 1069.151123, 4, 671.396118, 514.617249, 23.665981, 1084.477173, 0, 93625.039063, 17.517431, 0, 12.096000, 114.900002, 1389.830322, 0, 0.953369, 1.040527, -0.052978, -0.900269, 279.418945, 105.438232, 76.629349, 26.398628, 32.192360, 0, 0, 1084.477173, 1084.504883, 
26439, 1, 1, 0, 1069.151123, 4, 675.348511, 518.569641, 17.024910, 1084.518433, 0, 93581.101563, 17.515198, 0, 12.092000, 109.699997, 1326.492432, 0, 1.060059, 1.120361, 0.179932, -15.258789, 284.561157, 98.327637, 77.179321, 29.881779, 34.845577, 0, 0, 1084.518433, 1084.545166, 
26440, 1, 1, 0, 1069.151123, 4, 676.355713, 519.576843, 15.561847, 1084.558594, 0, 93569.750000, 17.508501, 0, 12.096000, 110.699997, 1339.027222, 0, 1.213135, 1.092773, 0.271240, -23.147583, 222.442627, 90.682983, 77.179321, 33.181606, 35.553101, 0, 0, 1084.558594, 1084.585449, 
26441, 1, 1, 0, 1069.151123, 4, 681.238403, 524.459534, 8.533734, 1084.598755, 0, 93515.453125, 17.504036, 0, 12.096000, 119.699997, 1447.891113, 0, 1.241455, 1.131104, 0.220703, -18.447876, 176.742554, 85.769653, 79.012558, 37.948029, 34.491814, 0, 0, 1084.598755, 1084.625854, 
26442, 1, 1, 0, 1069.151123, 4, 685.510925, 528.732056, 1.961326, 1084.639893, 0, 93468.062500, 17.504036, 0, 12.088000, 111.300003, 1345.394409, 0, 1.258545, 0.951416, 0.548096, -10.452271, 63.858032, 88.729858, 79.195885, 40.697884, 34.668697, 0, 0, 1084.639893, 1084.666016, 
26443, 1, 1, 0, 1069.151123, 4, 684.798706, 528.019836, 0.684115, 1084.680176, 0, 93475.960938, 17.504036, 0, 12.092000, 114.800003, 1388.161621, 0, 1.549316, 0.959961, 0.550293, 0.534058, -13.702393, 94.528198, 77.362640, 43.631065, 33.253647, 0, 0, 1084.680176, 1084.706421, 
26444, 1, 1, 0, 1069.151123, 4, 683.908386, 527.129517, 1.656650, 1084.721436, 0, 93485.835938, 17.504036, 0, 12.096000, 110.199997, 1332.979126, 0, 1.679688, 0.872314, 0.587891, 19.393921, -81.420898, 103.759766, 77.179321, 46.380920, 34.138054, 0, 0, 1084.721436, 1084.746704, 
26445, 1, 1, 0, 1069.151123, 4, 678.608337, 521.829468, 3.471334, 1084.761597, 0, 93544.578125, 17.501804, 0, 12.096000, 110.800003, 1340.236816, 0, 1.544189, 0.648682, 0.260010, 44.525146, -137.847900, 113.616943, 76.995995, 48.030834, 35.376221, 0, 0, 1084.761597, 1084.786987, 
26446, 1, 1, 0, 1069.151123, 4, 677.046692, 520.267822, 4.393332, 1084.801758, 0, 93561.851563, 17.499571, 0, 12.092000, 121.199997, 1465.550415, 0, 1.657471, 0.542236, -0.209717, 73.577881, -207.931519, 120.086670, 74.612785, 53.713875, 39.444485, 0, 0, 1084.801758, 1084.827148, 
26447, 1, 1, 0, 1069.151123, 4, 669.775146, 512.996277, 11.401075, 1084.843018, 0, 93642.812500, 17.508501, 0, 12.088000, 111.500000, 1347.812012, 0, 1.789063, 0.477539, -0.700928, 108.703613, -299.896240, 117.782593, 72.779549, 53.713875, 43.335869, 0, 0, 1084.843018, 1084.867554, 
26448, 1, 1, 0, 1069.151123, 4, 666.693359, 509.914490, 13.951378, 1084.883179, 0, 93676.875000, 17.501804, 0, 12.096000, 114.500000, 1384.991943, 0, 2.041992, 0.351318, -0.692871, 147.888184, -263.092041, 105.606079, 70.029694, 53.530548, 50.587997, 0, 0, 1084.883179, 1084.907959, 
26449, 1, 1, 0, 1069.151123, 4, 671.276001, 514.497131, 6.970663, 1084.924438, 0, 93626.031250, 17.504036, 0, 12.096000, 110.400002, 1335.398315, 0, 2.093018, 0.205322, -1.242432, 187.393188, -166.290283, 82.626343, 63.980007, 53.163902, 57.663239, 0, 0, 1084.924438, 1084.948242, 
26450, 1, 1, 0, 1069.151123, 4, 669.142395, 512.363525, 8.516788, 1084.964600, 0, 93649.726563, 17.504036, 0, 12.092000, 110.699997, 1338.584473, 0, 1.726563, 0.038574, -1.990479, 219.894409, -258.377075, 64.437866, 58.296970, 50.964016, 62.262150, 0, 0, 1084.964600, 1084.988403, 
26451, 1, 1, 0, 1069.151123, 4, 664.994934, 508.216064, 12.974581, 1085.004761, 0, 93695.632813, 17.497339, 0, 12.096000, 122.199997, 1478.131226, 0, 1.385254, -0.166748, -2.542236, 243.316650, -310.287476, 26.931763, 52.247284, 42.714447, 68.806747, 0, 0, 1085.004761, 1085.028809, 
26452, 1, 1, 0, 1069.151123, 4, 655.560669, 498.781799, 23.846512, 1085.046021, 0, 93800.289063, 17.488409, 0, 12.084000, 110.000000, 1329.239990, 0, 0.877197, -0.348877, -2.058350, 259.628296, -293.960571, -8.483887, 42.531120, 31.898342, 72.875015, 0, 0, 1085.046021, 1085.069092, 
26453, 1, 1, 0, 1069.151123, 4, 651.833008, 495.054138, 25.947815, 1085.086182, 0, 93841.257813, 17.468317, 0, 12.096000, 117.400002, 1420.070313, 0, 0.391357, -0.537354, -1.929443, 264.297485, -217.010498, -37.994385, 35.564816, 24.198742, 71.813728, 0, 0, 1085.086182, 1085.109253, 
26454, 1, 1, 0, 1069.151123, 4, 650.197754, 493.418884, 25.597027, 1085.127441, 0, 93858.515625, 17.430367, 0, 12.092000, 111.099998, 1343.421143, 0, 0.307861, -0.714355, -1.676758, 273.300171, -99.502563, -50.506592, 24.565390, 20.898912, 70.752441, 0, 0, 1085.127441, 1085.149658, 
26455, 1, 1, 0, 1069.151123, 4, 649.764832, 492.985962, 26.080658, 1085.167603, 0, 93861.953125, 17.374556, 0, 12.088000, 118.599998, 1433.636841, 0, 0.176025, -0.751953, -1.373535, 275.085449, -11.718750, -43.945313, 16.682467, 20.348942, 69.160515, 0, 0, 1085.167603, 1085.189941, 
26456, 1, 1, 0, 1069.151123, 4, 646.535950, 489.757080, 30.182638, 1085.207642, 0, 93896.968750, 17.336605, 0, 12.052000, 166.899994, 2011.478760, 0, 0.238037, -0.786865, -1.079102, 276.763916, 55.725098, -23.605347, 6.049685, 21.815533, 64.915367, 0, 0, 1085.207642, 1085.230347, 
26457, 1, 1, 0, 1069.151123, 4, 643.073242, 486.294373, 36.694767, 1085.249023, 0, 93934.445313, 17.291954, 0, 12.076000, 118.699997, 1433.421265, 0, 0.312256, -0.856689, -1.059570, 275.360107, 142.684937, 14.144897, 1.649914, 24.382065, 63.854080, 0, 0, 1085.249023, 1085.270508, 
26458, 1, 1, 0, 1069.151123, 4, 642.011780, 485.232910, 43.252216, 1085.289185, 0, 93945.781250, 17.271862, 0, 12.088000, 122.800003, 1484.406372, 0, 0.420898, -0.817627, -0.797607, 266.998291, 60.150146, 54.260254, -4.766419, 24.932037, 58.370766, 0, 0, 1085.289185, 1085.310913, 
26459, 1, 1, 0, 1069.151123, 4, 642.977783, 486.198914, 43.244030, 1085.330444, 0, 93934.414063, 17.247305, 0, 12.096000, 106.300003, 1285.804810, 0, 0.411865, -0.755371, -0.507324, 261.062622, -23.895264, 72.235107, -9.166190, 22.732151, 53.418095, 0, 0, 1085.330444, 1085.351074, 
26460, 1, 1, 0, 1069.151123, 4, 641.502197, 484.723328, 51.481735, 1085.370605, 0, 93950.695313, 17.240606, 0, 12.100000, 106.199997, 1285.020020, 0, 0.379395, -0.774902, -0.114502, 257.949829, -41.900635, 79.818726, -10.449456, 18.515703, 44.397156, 0, 0, 1085.370605, 1085.391479, 
26461, 1, 1, 0, 1069.151123, 4, 640.303040, 483.524170, 58.644974, 1085.410767, 0, 93964.007813, 17.238375, 0, 12.100000, 115.900002, 1402.390015, 0, 0.452148, -1.056152, 0.125488, 257.049561, -7.751465, 89.065552, -11.732723, 15.765847, 36.791271, 0, 0, 1085.410767, 1085.431641, 
26462, 1, 1, 0, 1069.151123, 4, 638.767517, 481.988647, 59.637436, 1085.452026, 0, 93981.289063, 17.245071, 0, 12.092000, 105.400002, 1274.496826, 0, 0.378662, -1.166016, 0.552734, 245.895386, 184.997559, 116.149902, -11.549399, 13.015990, 31.307955, 0, 0, 1085.452026, 1085.472046, 
26463, 1, 1, 0, 1069.151123, 4, 637.272156, 480.493286, 60.517029, 1085.492065, 0, 93998.070313, 17.249537, 0, 12.100000, 110.500000, 1337.050049, 0, 0.485352, -1.739258, -0.823975, 204.360962, 476.104736, 170.944214, -7.516276, 9.716162, 31.661718, 0, 0, 1085.492065, 1085.512329, 
26464, 1, 1, 0, 1069.151123, 4, 637.645508, 480.866638, 53.070930, 1085.533447, 0, 93994.125000, 17.258467, 0, 12.096000, 104.000000, 1257.984009, 0, -0.901855, -1.366699, -0.602051, 113.433838, 430.053711, 229.934692, -4.399771, 5.499714, 38.206318, 0, 0, 1085.533447, 1085.552612, 
26465, 1, 1, 0, 1069.151123, 4, 643.428650, 486.649780, 43.555115, 1085.573608, 0, 93929.992188, 17.271862, 0, 12.096000, 105.099998, 1271.289551, 0, -1.430420, -1.013672, -0.625244, 67.626953, 106.750488, 225.585938, 1.283267, 2.016562, 41.213299, 0, 0, 1085.573608, 1085.592896, 
26466, 1, 1, 0, 1069.151123, 4, 645.042114, 488.263245, 32.094566, 1085.613647, 0, 93912.234375, 17.280792, 0, 12.092000, 115.300003, 1394.207642, 0, -2.065430, -0.829102, -0.872070, 48.553467, -204.010010, 205.398560, 7.882924, -4.216447, 37.321915, 0, 0, 1085.613647, 1085.633179, 
26467, 1, 1, 0, 1069.151123, 4, 649.314514, 492.535645, 22.515816, 1085.655029, 0, 93864.867188, 17.289722, 0, 12.092000, 108.500000, 1311.981934, 0, -1.124023, -0.582764, 1.022949, 77.468872, -278.076172, 159.744263, 13.199314, -7.332952, 30.069788, 0, 0, 1085.655029, 1085.673462, 
26468, 1, 1, 0, 1069.151123, 4, 651.461060, 494.682190, 25.708584, 1085.695190, 0, 93841.187500, 17.298653, 0, 12.096000, 114.099998, 1380.153564, 0, -0.539551, -0.522461, 2.015869, 97.854614, -207.382202, 106.994629, 17.599085, -7.699600, 21.225733, 0, 0, 1085.695190, 1085.713745, 
26469, 1, 1, 0, 1069.151123, 4, 649.116943, 492.338074, 25.944725, 1085.736450, 0, 93867.343750, 17.300884, 0, 12.096000, 109.400002, 1323.302368, 0, -0.784912, -0.434326, 1.383789, 97.564697, -111.358643, 62.652588, 20.348942, -7.149628, 16.803705, 0, 0, 1085.736450, 1085.754150, 
26470, 1, 1, 0, 1069.151123, 4, 648.959290, 492.180420, 20.775581, 1085.776611, 0, 93869.320313, 17.309814, 0, 12.096000, 111.199997, 1345.075195, 0, -1.311523, -0.290771, 0.845215, 88.058472, -164.230347, 32.745361, 22.182180, -6.782980, 12.558558, 0, 0, 1085.776611, 1085.794434, 
